BaseId,NameId,Name,ModelCharaId,McType,McModel,McBase,McVariant,Scale
828,1043,yarzon lurker,75,3,19,1,1,1.2
829,742,Lewein,63,3,16,1,1,1.5
830,2385,territorial jackal,63,3,16,1,1,1.5
831,402,puk hatchling,130,3,32,1,1,2
832,1258,gil turtle,94,3,23,1,1,1
833,1316,giant oxpecker,384,3,153,1,4,1
835,289,eft,152,3,39,2,1,1.2
836,1008,Fernehalwes,168,3,43,1,2,2
837,1009,Sabotender Corrido,142,3,36,1,2,2.5
838,1010,masterless thrall,12,2,1009,1,5,1.2
839,1011,Scale Eater,135,3,34,1,1,1.5
840,1012,Pinktoe,75,3,19,1,1,1.5
841,1013,Greataxe Beak,156,3,40,1,3,1.5
843,1014,mine hound,159,3,41,1,1,1.5
844,479,Guttrix Sliverpicks,6,2,1004,1,1,1
846,1024,firedrake,179,3,46,1,1,1.5
847,1122,bald buzzard,39,3,7,1,1,1.5
848,1047,Drybone tuco-tuco,283,3,85,2,1,1.2
849,1052,Mamool Ja menace,10,2,1008,1,1,1.2
850,1053,Longarm,198,3,54,1,1,1.5
851,1054,Thunderhooves,138,3,35,1,1,1
852,1055,Rageclaw,374,3,148,1,1,1.5
853,1056,Warren Warden,282,3,85,1,1,1.5
854,1057,Ripe Rampager,297,3,88,1,1,1.5
855,1058,Cepheus,279,3,84,1,1,2
857,1061,buffalo calf,138,3,35,1,1,1
858,1062,Memeroon,14,2,1012,1,1,1
859,479,Guttrix Sliverpicks,6,2,1004,1,1,1
861,1092,coastal mandragora,297,3,88,1,1,1
862,1079,suspicious megalocrab,148,3,38,1,1,1.6
864,117,lightning sprite,384,3,153,1,4,1
867,1099,lost lamb,286,3,86,1,3,1.5
873,795,ornery karakul,490,4,2577,0,1,1
876,531,Little Solace sylph,7,2,1005,1,1,1
877,539,lunar golem,82,3,21,1,2,3
884,1547,tonberry king,91,3,22,4,1,4.5
885,942,lesser blanga,363,3,141,1,1,0.5
886,938,frenzied oak,104,3,27,1,1,0.5
890,35,tonberry,89,3,22,1,1,1.5
898,945,blanga,363,3,141,1,1,1.2
899,980,lesser gargoyle,216,3,57,1,1,1
901,541,striking dummy,2449,0,0,0,1,1
902,941,frenzied mossback,198,3,54,1,1,1.5
903,940,frenzied goobbue,198,3,54,1,1,1
905,404,bogy,264,3,80,1,1,2
916,945,blanga,363,3,141,1,1,1
917,980,lesser gargoyle,216,3,57,1,1,1
919,1556,tonberry stalker,90,3,22,1,2,4.5
924,946,Quzal Huatotl the Shrieker,4,2,1002,1,1,1.5
925,193,Ixali lostwing,4,2,1002,1,1,1.2
926,194,Ixali slowbeak,4,2,1002,1,1,1.2
927,947,Ixali sincaller,4,2,1002,1,1,1.2
928,945,blanga,363,3,141,1,1,1.2
929,980,lesser gargoyle,216,3,57,1,1,1
931,1550,tonberry,89,3,22,1,1,1.5
932,752,Kuplu Kopo,8,2,1006,1,1,1
933,945,blanga,363,3,141,1,1,1
936,813,Mamool Ja mercenary,10,2,1008,1,1,1
937,814,Mamool Ja mercenary head,10,2,1008,1,1,1
941,818,Mamool Ja mercenary,10,2,1008,1,1,1
942,1209,shade seeker,79,3,20,1,2,1
943,1532,Miser's Mistress,147,3,37,1,4,1.1
944,716,spriggan sifter,107,3,28,1,1,2
945,983,flambeau,100,3,26,1,1,2
946,985,spriggan quencher,107,3,28,1,1,2
947,555,blasting cap,101,3,26,1,2,2
948,554,Ichorous Ire,292,3,87,1,1,3
949,554,Ichorous Ire,292,3,87,1,1,2
950,554,Ichorous Ire,292,3,87,1,1,1
951,554,Ichorous Ire,292,3,87,1,1,0.5
952,780,chocobo,1,2,1,1,1,1
957,827,island megalocrab,148,3,38,1,1,1.6
958,1414,,374,3,148,1,1,1
967,992,Highcant Hatsugg Chah,3,2,1001,1,1,1.2
968,256,Amalj'aa bruiser,3,2,1001,1,1,1.2
969,251,Amalj'aa ranger,3,2,1001,1,1,1.2
970,248,Amalj'aa halberdier,3,2,1001,1,1,1.2
971,1187,damantus,79,3,20,1,2,1
972,1195,noxius,79,3,20,1,2,5
973,1194,Firemane,381,3,153,1,1,2
974,117,lightning sprite,384,3,153,1,4,1
975,1196,thunderclap guivre,180,3,46,1,2,2
976,1187,damantus,79,3,20,1,2,1
977,1195,noxius,79,3,20,1,2,5
978,116,fire sprite,381,3,153,1,1,1
979,1197,Tangata,187,3,49,1,1,1.6
980,1193,gas bomb,100,3,26,1,1,2
989,1279,Aiatar,230,3,63,1,2,1.4
990,1284,inferno drake,179,3,46,1,1,2
991,1285,tempest biast,180,3,46,1,2,1.2
994,906,Kujata,138,3,35,1,1,1.2
995,833,pack jackal,160,3,41,1,2,1
996,834,scarred jackal,159,3,41,1,1,1.5
998,835,pack jackal,160,3,41,1,2,1.5
1004,1221,void warrior,17,2,1015,1,1,1.5
1007,968,red jackal,160,3,41,1,2,1
1008,1398,Eos,407,3,7001,1,1,1
1009,1399,Selene,408,3,7001,2,1,1
1010,8141,"Aenc Thon, Lord of the Lingering Gaze",2475,3,320,2,1,4
1011,585,Coeurlclaw catspaw,412,3,7002,1,4,1
1012,1401,Emerald Carbuncle,409,3,7002,1,1,1
1013,2104,crimson nail,415,3,7003,1,1,0.4
1014,797,キラーマシン,416,3,7004,1,1,0.35
1015,1309,bandit trapper,417,3,7005,1,1,0.4
1016,269,magitek vanguard,214,3,56,1,2,2
1027,1267,stale bubble,390,3,156,1,2,1
1028,1268,acid bubble,391,3,156,1,3,1
1029,1463,dark matter pteroc,395,3,157,3,1,1
1037,38,black bat,98,3,25,1,1,2
1038,1210,cave aurelia,279,3,84,1,1,1.5
1039,1211,fossilshell,355,3,133,1,1,1
1040,1212,Sastasha orobon,270,3,82,2,1,4
1041,1287,gully galago,31,3,4,1,1,1.2
1042,1288,raveled raincatcher,34,3,5,1,1,1
1043,1289,painted colibri,360,3,138,1,1,1
1044,1290,comet chaser,362,3,140,1,1,1
1045,1292,ashdrake,179,3,46,1,1,1
1046,1291,mud biast,180,3,46,1,2,1
1047,1293,wyrmhound,136,3,34,2,1,1
1048,1294,surf eft,152,3,39,2,1,1.2
1049,1295,swamp pugil,356,3,134,1,1,1
1050,1296,violet back,156,3,40,1,3,1
1051,1297,deep jungle coeurl,65,3,17,1,1,1.5
1052,1548,Keeper of Halidom,198,3,54,1,1,1.5
1053,1549,giant bavarois,201,3,55,1,1,2.5
1054,1551,white bavarois,202,3,55,1,2,1.5
1055,1552,green bavarois,203,3,55,1,3,1.5
1056,1553,yellow bavarois,204,3,55,1,4,1.5
1057,1554,purple bavarois,205,3,55,1,5,1.5
1058,1555,blue bavarois,206,3,55,1,6,1.5
1059,802,,75,3,19,1,1,1.2
1061,1557,corrupted Nymian,265,3,80,1,2,2
1062,1558,corrupted Nymian curate,264,3,80,1,1,2
1063,1559,bronze beetle,56,3,13,1,1,2
1064,1383,queer bubble,392,3,156,1,4,2.5
1065,1205,scurvy dog,164,3,41,4,1,1.2
1066,1205,scurvy dog,164,3,41,4,1,0.8
1070,1560,cog oil,50,3,10,1,1,2
1071,1561,gear grease,51,3,10,1,2,2.4
1072,1562,pug pugil,356,3,134,1,1,1
1073,1563,bronze buzzard,39,3,7,1,1,1.5
1074,1465,dark matter pelican,292,3,87,1,1,1
1075,1565,soldier of Nym,17,2,1015,1,1,1.5
1076,1468,quarantine node,6,2,1004,1,1,1
1086,1154,426th Order Mendicant Zi Gu,5,2,1003,1,1,1.5
1087,1169,Serpent Reaver deckhound,164,3,41,4,1,1.5
1088,1165,Wormwix Scribbletalk,6,2,1004,1,1,1.2
1092,1159,void warrior,17,2,1015,1,1,1.5
1093,1073,void mine,101,3,26,1,2,2
1094,1137,Pannixia of the Woven Wing,7,2,1005,1,1,1.2
1095,1127,Blackstake Rodegg Chah,3,2,1001,1,1,1.2
1096,1126,battle drake,181,3,46,2,1,1.5
1101,1166,wet rat,25,3,2,2,1,2
1102,1033,dirty mongrel,160,3,41,1,2,1.5
1103,1167,sweet tooth goobbue,198,3,54,1,1,1.5
1106,542,charging hog,44,3,8,1,1,1.2
1107,1144,long-winded lemur,32,3,4,1,2,1.2
1108,1136,gnarled treant,104,3,27,1,1,1
1109,497,leafbleed ochu,34,3,5,1,1,1
1112,1125,ravenous billygoat,183,3,47,1,1,1.2
1113,1124,ravenous nannygoat,184,3,47,1,2,1.2
1121,200,carrier ladybug,57,3,13,1,2,2.5
1122,1037,softskin peiste,136,3,34,2,1,1.2
1123,1264,elder goobbue,198,3,54,1,1,1.5
1124,1262,boulder,480,0,0,0,1,1
1125,1262,boulder,480,0,0,0,1,1
1126,1265,Toxic Tamlyn,145,3,37,1,1,1
1127,1266,rotten jam,292,3,87,1,1,1
1128,1269,Buso,19,2,1017,1,1,1.3
1129,1270,void hound,133,3,33,1,1,1.5
1130,116,fire sprite,381,3,153,1,1,1
1222,849,Menuis,138,3,35,1,1,1
1223,850,Shearing Sheridan,148,3,38,1,1,3
1224,851,Chupacabra,160,3,41,1,2,3
1225,852,Cuachac,280,3,84,2,1,5
1229,856,426th Order Pickman Bu Ga,5,2,1003,1,1,2
1230,857,Padfoot,160,3,41,1,2,3
1231,858,Kokoroon Quickfingers,14,2,1012,1,1,2
1232,859,Gluttonous Gertrude,173,3,44,1,1,3
1233,860,Old Six-arms,148,3,38,1,1,3
1234,861,Barometz,49,3,9,1,2,5
1235,862,Tryptix Stumblemox,6,2,1004,1,1,2
1236,1355,troubled tiller,79,3,20,1,2,10
1237,1357,mandragora prince,356,3,134,1,1,3
1238,1177,Amalj'aa ravager,3,2,1001,1,1,1.2
1239,1213,Mormo's missionary,63,3,16,1,1,1.5
1244,1177,Amalj'aa ravager,3,2,1001,1,1,1.2
1257,2971,ruffled dodo,173,3,44,1,1,1.5
1258,895,cane toad,126,3,30,1,1,0.5
1259,1765,great white torama,359,3,137,1,1,1
1262,896,dune bogy,264,3,80,1,1,2
1263,897,spawning orobon,268,3,82,1,1,2
1265,898,sledgehammer beak,156,3,40,1,3,1.2
1266,899,marble guardian,82,3,21,1,2,2
1267,865,doomed gigantoad,126,3,30,1,1,3
1268,866,Cactuar Jack,142,3,36,1,2,4
1269,867,Bubbly Bernie,355,3,133,1,1,4
1270,868,Crier Briareos,12,2,1009,1,5,1.5
1271,869,Daddy Longlegs,76,3,19,1,2,2
1273,871,Guguroon Wetnose,14,2,1012,1,1,2
1274,872,Babaroon Halfshell,14,2,1012,1,1,2
1275,873,Vodyanoi,127,3,30,1,2,3
1276,874,Spitfire,110,3,28,1,4,6
1277,875,nest commander,193,3,51,1,2,2.25
1278,876,Glassjaw Nazagg Gah,3,2,1001,1,1,1.5
1280,878,Gossamer,267,3,81,1,2,4
1281,879,elder longhorn,185,3,47,2,1,2
1282,880,longhorn billygoat,183,3,47,1,1,1.5
1283,881,longhorn nannygoat,184,3,47,1,2,1.5
1286,884,Blackbile Maladd Chah,3,2,1001,1,1,1.5
1287,885,Ulhuadshi,242,3,68,1,6,2
1288,886,Simurgh,233,3,64,1,1,3
1292,919,U'ralka,488,4,2220,0,1,1
1293,1730,clear-cut lumber,488,4,2220,0,1,1
1306,1445,Steropes,138,3,35,1,1,1
1307,1237,Junkmonger Nonoroon,14,2,1012,1,1,1
1308,1241,grain hamper,488,4,2220,0,1,1
1309,1256,shipping crate,488,4,2220,0,1,1
1310,1244,Qiqirn trafficker,14,2,1012,1,1,1
1325,1232,fallen supplies,492,4,3140,0,1,1
1326,1231,materiel crate,488,4,2220,0,1,1
1327,1225,repair supplies,493,4,3141,0,1,1
1328,1230,bonfire,498,4,2582,0,1,1
1329,1229,sap auger,496,4,3142,0,1,1
1330,1228,hidden rations,492,4,3140,0,1,1
1331,1227,bronze urn,497,4,3143,0,1,1
1332,1226,wallstone,494,4,3144,0,1,1
1333,1225,repair supplies,495,4,3145,0,1,1
1334,1589,giant tunnel worm,240,3,68,1,3,1.5
1345,109,gravedigger,63,3,16,1,1,1.5
1348,145,carrion beetle,56,3,13,1,1,2
1349,146,fleshfly swarm,59,3,14,1,2,1
1350,111,Deepcroft miteling,20,3,1,1,1,1
1351,284,yarzon feeder,75,3,19,1,1,1.2
1352,147,croftlight,80,3,20,1,3,1
1353,151,tainted louse,37,3,6,1,2,2
1354,153,prison pteroc,131,3,32,1,2,2
1355,441,warden's whip,35,3,5,1,2,0.5
1356,158,prison pudding,204,3,55,1,4,1.5
1357,438,prisoner's delight,29,3,3,1,2,1.5
1358,117,lightning sprite,384,3,153,1,4,1
1359,154,Mun-Tuy sapling,48,3,9,1,1,2
1360,155,mitetrap,49,3,9,1,2,2
1361,157,cell mite,20,3,1,1,1,1
1362,430,attic bat,98,3,25,1,1,2
1363,431,attack hound,159,3,41,1,1,1.5
1364,432,carpet stain,50,3,10,1,1,2
1365,433,divan mold,29,3,3,1,2,1.5
1366,434,manor servitor,17,2,1015,1,1,1.5
1367,435,corpsefly,59,3,14,1,2,1
1368,625,servitor's lantern,79,3,20,1,2,1
1369,1202,Lazy Laurence,35,3,5,1,2,4
1370,1203,fruiting fungus,28,3,3,1,1,2
1371,1200,Cancer,149,3,38,1,2,5
1372,1201,Acubens,280,3,84,2,1,1.8
1391,833,pack jackal,160,3,41,1,2,1.5
1393,497,leafbleed ochu,34,3,5,1,1,1
1394,967,Moraby hedgemole,283,3,85,2,1,1.2
1395,629,Copperbell coblyn,176,3,45,1,1,1.5
1396,631,spriggan copper copper,109,3,28,1,3,2
1397,117,lightning sprite,384,3,153,1,4,1
1398,97,hecatoncheir stonehauler,12,2,1009,1,5,1
1399,984,errant soul,264,3,80,1,1,2
1400,1303,blasting cap,100,3,26,1,1,2
1401,987,pit hippocerf,133,3,33,1,1,1.5
1402,986,living fossil,364,3,142,1,1,1
1403,1302,hecatoncheir stonebreaker,12,2,1009,1,5,1.3
1404,1357,mandragora prince,297,3,88,1,1,3
1405,1362,dodo's nest,491,4,3251,0,1,1
1406,1223,steelquill tuco-tuco,283,3,85,2,1,1.2
1407,1224,spawning megalocrab,148,3,38,1,1,1.6
1408,894,rutting buffalo,138,3,35,1,1,1
1409,1618,bomb queen,79,3,20,1,2,1
1410,1188,doctore,121,3,29,1,1,1.5
1411,1189,scythe mantis,374,3,148,1,1,1
1412,1190,Coliseum python,235,3,65,2,1,1
1413,1191,rudis beak,157,3,40,1,4,0.6
1414,1192,pit peiste,137,3,34,2,2,1.6
1415,1193,gas bomb,100,3,26,1,1,2
1416,117,lightning sprite,384,3,153,1,4,1
1419,1312,lone coeurl,65,3,17,1,1,2.5
1420,1608,butting buffalo,138,3,35,1,1,1
1421,1342,spriggan copper carrier,110,3,28,1,4,3
1424,1354,heckler imp,63,3,16,1,1,1.5
1425,1704,Worr the Whalefin,9,2,1007,1,1,1.5
1426,193,Ixali lostwing,4,2,1002,1,1,1.2
1427,194,Ixali slowbeak,4,2,1002,1,1,1.2
1428,602,hunting falcon,39,3,7,1,1,1.5
1429,602,hunting falcon,39,3,7,1,1,1.5
1433,212,pack wolf,159,3,41,1,1,1.5
1435,130,lindwurm,97,3,24,1,2,1
1436,108,,360,3,138,1,1,0.5
1437,2135,Nero tol Scaeva,544,1,501,1,1,1.1
1438,2118,Livia sas Junius,545,1,601,1,1,1.1
1439,2160,Rhitahtyn sas Arvina,546,1,901,1,1,1.1
1440,1231,materiel crate,542,1,501,1,1,1.1
1441,2136,Gaius van Baelsar,542,1,501,1,1,1.1
1442,1471,monitoring node,480,0,0,0,1,1
1443,1803,bomb boulder,237,3,67,1,1,1
1444,1804,granite gaol,249,3,72,1,1,1
1445,244,giant tortoise,95,3,23,1,2,1
1446,128,treant sapling,104,3,27,1,1,1
1447,354,mossless goobbue,198,3,54,1,1,1.5
1451,597,Nezul Cattlan the Violator,4,2,1002,1,1,1.2
1452,35,tonberry,89,3,22,1,1,1.5
1453,192,Ixali dulltalon,4,2,1002,1,1,1.2
1455,1680,Isgebind,231,3,63,1,3,1.4
1456,1680,Isgebind,403,3,163,1,3,1.4
1457,1678,Koshchei,224,3,60,1,1,0.8
1458,1678,Koshchei,478,3,9995,1,2,1
1459,108,,518,3,167,1,1,1
1460,1676,lesser wyvern,224,3,60,1,1,0.8
1461,1677,Chudo-Yudo,371,3,146,1,1,0.8
1462,1672,Dravanian outflyer,362,3,140,1,1,1
1463,1673,Dravanian outwalker,180,3,46,1,2,1.5
1464,1674,carrier ziz,156,3,40,1,3,1.2
1465,114,ice sprite,382,3,153,1,2,1
1466,1675,dragon aevis,377,3,150,1,1,1
1467,1535,morbol seedling,328,3,111,1,1,3
1468,1536,morbol fruit,487,4,1696,0,1,1.2
1469,1067,craven condor,487,4,1696,0,1,2.5
1470,1533,Coincounter,219,3,58,1,1,1
1471,1534,Locksmith,34,3,5,1,1,2.5
1472,1538,goldvine,145,3,37,1,1,1
1473,1535,morbol seedling,328,3,111,1,1,3
1474,1539,Vale bat,98,3,25,1,1,2
1475,1540,Vale wasp,280,3,84,2,1,1.5
1476,1541,eftstool,29,3,3,1,2,1.5
1477,1542,Lily of the Vale,49,3,9,1,2,2
1478,1543,nether nix,128,3,30,1,3,2
1479,1544,Vale banemite,22,3,1,3,1,2.2
1480,1545,Vale diremite,21,3,1,2,1,1.2
1481,1546,poisoned peasant,265,3,80,1,2,2
1482,108,,480,0,0,0,1,1
1484,1696,Anantaboga,228,3,62,1,1,2.2
1485,1697,dark helot,363,3,141,1,1,1.5
1486,1698,dark nova,511,3,156,1,5,1.5
1487,1316,giant oxpecker,54,3,11,1,2,2
1488,1689,psycheflayer,72,3,18,1,2,1.3
1490,1691,stone marionette,81,3,21,1,1,1.6
1491,1692,marble marionette,82,3,21,1,2,1.6
1492,1693,megalith marionette,83,3,21,1,3,5
1497,1682,brontotaur,365,3,143,1,1,1
1498,1683,hound light,80,3,20,1,3,1
1499,1684,vodoriga sleeper,363,3,141,1,1,1.5
1500,1685,soul collector,19,2,1017,1,1,1
1501,1686,smolenkos,168,3,43,1,2,1.5
1502,1687,succubus,18,2,1016,1,1,1
1503,29,dullahan,125,3,29,1,5,3
1504,1803,bomb boulder,237,3,67,1,1,1
1505,1804,granite gaol,249,3,72,1,1,1
1506,1804,granite gaol,249,3,72,1,1,1
1507,1802,Titan's heart,484,5,0,0,1,1
1508,1802,Titan's heart,484,5,0,0,1,1
1509,1802,Titan's heart,484,5,0,0,1,1
1513,1402,Ifrit-Egi,415,3,7003,1,1,1
1515,1970,flame shiver,381,3,153,1,1,1
1516,2104,crimson nail,298,3,90,1,1,1
1522,1650,tonberry wanderer,506,3,22,2,2,1
1523,1613,rancor flame,79,3,20,1,2,2
1524,1887,tonberry creeper,89,3,22,1,1,1
1525,1888,tonberry hexer,93,3,22,3,1,1
1527,1889,fetid faerie,54,3,11,1,2,2
1528,1650,tonberry wanderer,92,3,22,2,1,1
1529,1650,tonberry wanderer,92,3,22,2,1,1
1533,108,,516,4,3695,0,1,1
1534,216,toxic toad,551,3,93,1,2,1
1535,1648,satin plume,552,3,93,1,3,1
1536,2091,spiny plume,611,3,93,1,5,1
1537,1648,satin plume,552,3,93,1,3,1
1538,220,faerie funguar,480,0,0,0,1,1
1539,108,,480,0,0,0,1,1
1540,1397,All-seeing Eye,172,3,43,1,6,3
1541,1397,All-seeing Eye,172,3,43,1,6,3
1542,1497,mouche volante,53,3,11,1,1,2
1543,1498,amanuensis,19,2,1017,1,1,1.3
1544,1415,Taulurd,188,3,49,2,1,1.2
1545,1499,deepvoid slave,187,3,49,1,1,0.8
1546,1396,Batraal,218,3,57,1,3,2
1547,2154,corrupted crystal,476,3,9994,1,1,1
1548,2154,corrupted crystal,476,3,9994,1,1,1
1549,1657,recluse hippogryph,133,3,33,1,1,1.5
1550,2152,betrayed soul,264,3,80,1,1,2
1551,1654,forsaken soul,265,3,80,1,2,2
1552,1655,alpgrot orobon,270,3,82,2,1,2
1553,1656,diamond-tooth hedgemole,283,3,85,2,1,1.2
1554,1652,lava drake,179,3,46,1,1,1.5
1555,1449,hellsbound warrior,17,2,1015,1,1,1.5
1556,1653,bone nix,127,3,30,1,2,1.5
1559,1892,manipulated ogre,189,3,49,2,2,1.2
1563,584,3rd Cohort bestiarius,382,3,153,1,2,1
1564,1897,manipulated eye,167,3,43,1,1,1.5
1565,1805,tunnel worm,480,0,0,0,1,1
1566,1646,Chirada,303,3,95,1,1,0.8
1567,1645,Suparna,303,3,95,1,1,0.8
1568,1646,Chirada,303,3,95,1,1,0.8
1569,1645,Suparna,303,3,95,1,1,0.8
1570,1644,Garuda,480,0,0,0,1,1
1571,1644,Garuda,480,0,0,0,1,1
1572,1644,Garuda,480,0,0,0,1,1
1573,1644,Garuda,480,0,0,0,1,1
1574,1644,Garuda,480,0,0,0,1,1
1575,2100,Barbatos,217,3,57,1,2,1.5
1576,2098,Lostkin Kazagg Chah,3,2,1001,1,1,1.2
1577,2099,Dozol Meloc the Yea-sayer,4,2,1002,1,1,1.2
1578,1453,269th Order Mendicant Da Za,5,2,1003,1,1,1.5
1579,2101,void lantern,79,3,20,1,2,1
1580,2102,dark plasma,80,3,20,1,3,1
1581,2103,void trumpeter,19,2,1017,1,1,1
1582,583,sylvan budnapper,7,2,1005,1,1,1.2
1583,68,sylpheed sigh,7,2,1005,1,1,1
1584,69,sylpheed snarl,7,2,1005,1,1,1
1585,2063,milkroot morbol,145,3,37,1,1,1
1589,1392,inner fury,79,3,20,1,2,1.2
1590,1393,inner rage,80,3,20,1,3,2
1592,1639,dragon's eye,80,3,20,1,3,3
1593,750,???,480,0,0,0,1,1
1595,436,Ixali windtalon,4,2,1002,1,1,1.2
1596,103,Ixali boldwing,4,2,1002,1,1,1.2
1597,104,Ixali swiftbeak,4,2,1002,1,1,1.2
1598,1901,Yotoli Hueloc the Austere,4,2,1002,1,1,1.5
1599,653,snow wolf,161,3,41,1,3,1.5
1601,2204,spirit pulse,389,3,156,1,1,1
1606,1585,myrmidon princess,195,3,51,1,4,2
1607,1586,myrmidon marshal,194,3,51,1,3,1.6
1608,1587,myrmidon guard,193,3,51,1,2,1.3
1609,1588,myrmidon soldier,192,3,51,1,1,0.7
1610,1589,giant tunnel worm,480,0,0,0,1,1
1611,1589,giant tunnel worm,480,0,0,0,1,1
1612,1590,chimera,197,3,53,1,1,1
1613,1848,cacophony,389,3,156,1,1,1
1614,1159,void warrior,480,0,0,0,1,1
1615,1592,sand bat,98,3,25,1,1,2
1616,1591,myrmidon sentry,192,3,51,1,1,0.7
1617,1593,quicksand basilisk,135,3,34,1,1,1
1618,1799,shrapnel,101,3,26,1,2,2
1619,1596,sandstorm,60,3,14,1,3,1
1620,1597,sandshell,355,3,133,1,1,1
1621,1595,canyon condor,40,3,7,1,2,1.5
1622,1594,sabotender desertor,142,3,36,1,2,2
1623,1599,slipsand,292,3,87,1,1,1
1624,1598,schorl doblyn,177,3,45,1,2,1.5
1625,1600,spriggan crier,109,3,28,1,3,2
1626,1601,arkose golem,81,3,21,1,1,2
1627,1415,Taulurd,386,3,153,2,1,1
1628,1806,ceruleum spring,480,0,0,0,1,1
1629,1805,tunnel worm,480,0,0,0,1,1
1630,1805,tunnel worm,480,0,0,0,1,1
1631,1858,Gungnir,538,3,159,1,1,2
1632,1417,siren,243,3,69,1,1,1
1633,2201,sweet song,514,3,156,1,8,1
1634,2201,sweet song,514,3,156,1,8,1
1655,2089,magitek vanguard H-1,213,3,56,1,1,2
1657,269,magitek vanguard,214,3,56,1,2,2
1658,67,sylpheed screech,7,2,1005,1,1,1
1659,115,wind sprite,383,3,153,1,3,1
1660,1910,raw sludge,203,3,55,1,3,1.5
1662,1420,tainted wind sprite,499,4,1859,0,1,1
1674,11,banemite,22,3,1,3,1,2.5
1677,40,Shroud hare,51,3,10,1,2,2
1678,130,lindwurm,97,3,24,1,2,1
1679,56,water sprite,385,3,153,1,5,1
1680,201,syrphid cloud,59,3,14,1,2,1
1681,56,water sprite,385,3,153,1,5,1
1682,1424,tainted earth sprite,561,4,4367,0,1,1
1683,1919,mud pie,204,3,55,1,4,1.2
1684,1920,decaying treant,105,3,27,1,2,1
1685,1921,sewer rat,27,3,2,2,3,2
1686,113,earth sprite,386,3,153,2,1,1
1687,1923,mud pie princess,204,3,55,1,4,2
1691,115,wind sprite,277,3,83,2,2,2
1692,117,lightning sprite,272,3,83,1,2,2
1693,56,water sprite,273,3,83,1,3,2
1694,1924,green laver,292,3,87,1,1,1
1695,1925,yellow laver,293,3,87,1,2,1
1696,1926,purple laver,294,3,87,1,3,1
1697,2161,hydra,247,3,70,1,4,1
1698,656,wyvern,224,3,60,1,1,0.8
1699,2162,dhorme chimera,197,3,53,1,1,1
1700,1848,cacophony,389,3,156,1,1,1
1701,1927,ancient oak,105,3,27,1,2,1
1702,1450,Guardian Tree,476,3,9994,1,1,1
1703,213,strangling ivy,34,3,5,1,1,1
1704,1451,brightwisp,79,3,20,1,2,1.2
1705,1929,flintshell,355,3,133,1,1,1
1709,1930,grotty imp,63,3,16,1,1,1.5
1710,1424,tainted earth sprite,501,4,1981,0,1,1
1711,1453,269th Order Mendicant Da Za,5,2,1003,1,1,1.5
1712,1931,planebreaker,19,2,1017,1,1,1.3
1713,2096,planar fissure,535,4,4007,0,1,1
1714,1932,void tyrant,233,3,64,1,1,1
1715,1933,void echo,265,3,80,1,2,2
1716,2153,void pitch,539,4,3719,0,1,1
1719,1936,crazed archelon,95,3,23,1,2,1
1720,1937,crazed notochelone,95,3,23,1,2,1.5
1721,361,Bloodshore bell,280,3,84,2,1,1.5
1722,1939,crazed sprite,383,3,153,1,3,1
1725,1863,restless raptor,96,3,24,1,1,1
1728,1941,cliffdiver,39,3,7,1,1,1.5
1737,656,wyvern,224,3,60,1,1,0.8
1740,1688,recluse hippogryph,134,3,33,1,2,1.5
1741,1942,Kamapuaa,44,3,8,1,1,1.5
1742,15,wild hog,44,3,8,1,1,1.2
1743,56,water sprite,385,3,153,1,5,1
1744,116,fire sprite,381,3,153,1,1,1
1747,2084,Guillaime,377,3,150,1,1,2
1748,1293,wyrmhound,137,3,34,2,2,1
1749,656,wyvern,224,3,60,1,1,0.8
1753,1567,teratotaur,365,3,143,1,1,1.6
1754,1568,dung wespe,359,3,137,1,1,1
1755,1569,temple guardian,83,3,21,1,3,2
1756,1570,adjudicator,366,3,144,1,1,1
1757,1798,mythril verge,521,3,31,1,1,1.5
1758,1572,avoirdupois,367,3,145,1,1,1
1759,1573,Qarn facer,368,3,145,1,1,0.6
1760,1833,U'Ghamaro quarryman,367,3,145,1,1,1
1761,1571,sun juror,370,3,145,1,1,0.6
1762,1574,temple bat,98,3,25,1,1,2
1763,1575,temple bee,359,3,137,1,1,1
1764,1576,the accused,17,2,1015,1,1,1.5
1765,1577,death claw,376,3,148,2,1,1
1766,1578,wall crawler,75,3,19,1,1,1.2
1767,1579,temple croc,372,3,147,1,1,1
1768,1580,the condemned,265,3,80,1,2,2
1770,2074,large boulder,1286,4,9597,0,1,1
1771,2075,small boulder,1285,4,9596,0,1,1
1772,1385,bomb,389,3,156,1,1,0.5
1779,1607,budding morbol,328,3,111,1,1,3
1780,1427,Downy Dunstan,291,3,86,1,8,4
1781,1428,Gavial,373,3,147,1,2,2
1782,1429,Gargamelle,187,3,49,1,1,1.5
1783,1430,Lutin,382,3,153,1,2,3
1784,1431,Seps,362,3,140,1,1,3
1785,1432,Rongeur,180,3,46,1,2,3
1786,1433,Klythios,11,2,1009,1,1,2
1787,1434,Roc,41,3,7,1,3,5
1788,1435,Sutali Hueloc of the North Wind,4,2,1002,1,1,2
1789,1436,Sateli Hueloc of the South Wind,4,2,1002,1,1,2
1790,1437,Sotoli Hueloc of the East Wind,4,2,1002,1,1,2
1791,1438,Sethuli Hueloc of the West Wind,4,2,1002,1,1,2
1792,1439,Gozol Itzcan the Hatchet,4,2,1002,1,1,2
1793,1440,Svara,229,3,63,1,1,1.3
